日期,股票代码,收盘,开盘,最高,最低,成交量,成交额
2026-02-06,1,4065.58,4040.3,4095.03,4029.97,556709801.0,898655059968.0
2026-02-09,1,4123.09,4103.54,4123.16,4093.06,572632582.0,949726347264.0
2026-02-10,1,4128.37,4127.77,4134.34,4117.56,524620969.0,882201722880.0
2026-02-11,1,4131.99,4124.43,4142.56,4122.43,500685278.0,822607544320.0
2026-02-12,1,4134.02,4136.99,4140.59,4124.13,529370116.0,897955004416.0
2026-02-13,1,4082.07,4115.92,4123.84,4079.77,500799472.0,846808350720.0
2026-02-24,1,4117.41,4129.13,4131.55,4105.94,566322249.0,938611376128.0
2026-02-25,1,4147.23,4123.78,4167.84,4122.7,724787214.0,1085969530880.0
2026-02-26,1,4146.63,4151.07,4152.19,4127.15,651702826.0,1067198709760.0
2026-02-27,1,4162.88,4128.9,4166.23,4128.36,682047646.0,1072367861760.0
2026-03-02,1,4182.59,4151.8,4188.77,4131.37,861579218.0,1345892515840.0
2026-03-03,1,4122.68,4189.41,4197.23,4116.01,921139170.0,1425790205952.0
2026-03-04,1,4082.47,4087.63,4106.04,4055.41,765169531.0,1113082036224.0
2026-03-05,1,4108.57,4109.78,4125.62,4090.62,689746535.0,1068043730944.0
2026-03-06,1,4124.19,4085.9,4129.46,4085.9,646765760.0,978805915648.0
2026-03-09,1,4096.6,4098.7,4106.53,4052.55,797803556.0,1194106159104.0
2026-03-10,1,4123.14,4098.59,4123.96,4098.59,674922194.0,1036427198464.0
2026-03-11,1,4133.43,4123.67,4135.84,4112.8,707727169.0,1063600848896.0
2026-03-12,1,4129.1,4133.2,4141.65,4103.16,786151182.0,1078215311360.0
2026-03-13,1,4095.45,4117.57,4134.08,4086.85,792054764.0,1063918174208.0
2026-03-16,1,4084.79,4092.25,4096.13,4048.09,732227098.0,1037223854080.0
2026-03-17,1,4049.91,4086.3,4108.4,4049.58,678771224.0,951228104704.0
2026-03-18,1,4062.98,4053.31,4065.37,4023.03,623873102.0,876327469056.0
2026-03-19,1,4006.55,4028.54,4042.02,3994.17,667255422.0,935264976896.0
2026-03-20,1,3957.05,4004.57,4022.7,3955.71,666798387.0,964863131648.0
2026-03-23,1,3813.28,3904.95,3906.62,3794.68,804738850.0,1086248255488.0
2026-03-24,1,3881.28,3849.63,3881.42,3807.99,680622039.0,931418865664.0
2026-03-25,1,3931.84,3892.27,3933.06,3891.82,688343626.0,967854260224.0
2026-03-26,1,3889.08,3924.96,3937.1,3880.57,615973981.0,848361357312.0
2026-03-27,1,3913.72,3852.09,3924.11,3852.09,561342963.0,799696420864.0
2026-03-30,1,3923.29,3884.28,3924.29,3872.78,595589479.0,839822409728.0
2026-03-31,1,3891.86,3924.07,3948.81,3891.86,606704983.0,891945353216.0
2026-04-01,1,3948.55,3939.57,3955.94,3929.92,564611598.0,897278214144.0
2026-04-02,1,3919.29,3940.8,3952.58,3900.12,544212835.0,811896537088.0
2026-04-03,1,3880.1,3927.59,3929.53,3871.3,492699082.0,713830301696.0
2026-04-07,1,3890.16,3884.15,3902.61,3875.68,473615076.0,723905806336.0
2026-04-08,1,3995.0,3930.25,3995.0,3926.25,644135352.0,1074211717120.0
2026-04-09,1,3966.17,3967.63,3979.13,3955.25,541569801.0,902481838080.0
2026-04-10,1,3986.22,3985.46,4011.02,3979.81,546415541.0,955664105472.0
2026-04-13,1,3988.56,3971.2,3991.26,3966.2,545781768.0,919436460032.0
2026-04-14,1,4026.63,4006.73,4026.63,3992.41,570259003.0,998435127296.0
2026-04-15,1,4027.21,4039.47,4050.62,4020.9,569458589.0,1028851892224.0
2026-04-16,1,4055.55,4030.14,4057.83,4028.91,545876967.0,976565501952.0
2026-04-17,1,4051.43,4043.38,4058.6,4038.43,548791406.0,1013520662528.0
2026-04-20,1,4082.13,4053.37,4083.19,4051.69,589841379.0,1084578004992.0
2026-04-21,1,4085.08,4075.85,4086.64,4062.13,576689450.0,1033349038080.0
2026-04-22,1,4106.26,4074.81,4106.84,4074.68,582466346.0,1093625905152.0
2026-04-23,1,4093.25,4110.79,4114.84,4070.46,671166092.0,1234396250112.0
2026-04-24,1,4079.9,4081.03,4092.61,4061.15,605031798.0,1143000137728.0
2026-04-27,1,4086.34,4074.81,4092.83,4071.08,589950867.0,1136051879936.0
2026-04-28,1,4078.64,4076.14,4090.2,4062.87,600507498.0,1113955500032.0
2026-04-29,1,4107.51,4061.82,4112.15,4061.82,614221451.0,1126615351296.0
2026-04-30,1,4112.16,4107.3,4118.76,4100.97,656912728.0,1276194717696.0
2026-05-06,1,4160.17,4135.45,4166.15,4129.91,701177480.0,1465903218688.0
2026-05-07,1,4180.09,4168.45,4180.21,4163.14,685574249.0,
2026-05-08,1,4179.95,4163.85,4183.06,4154.25,697019094.0,
2026-05-11,1,4225.02,4201.35,4229.58,4186.08,762736287.0,
2026-05-12,1,4208.0,4229.28,4230.18,4203.69,489370402.0,
2026-05-13,1,4242.57,4192.31,4245.07,4192.31,705018739.0,
2026-05-14,1,4177.92,4256.16,4258.86,4177.92,764235004.0,1498116784128.0
2026-05-15,1,4135.39,4174.17,4191.81,4114.09,733162357.0,1519240085504.0
2026-05-18,1,4131.53,4120.14,4145.66,4108.6,627233137.0,1315084173312.0
2026-05-19,1,4169.54,4122.96,4170.29,4107.99,617611067.0,0.0
2026-05-20,1,4150.81,4152.7,4169.85,4139.97,540451802.0,0.0
2026-05-21,1,4077.28,4174.38,4199.53,4074.22,727218701.0,1595726757888.0
2026-05-22,1,4112.9,4096.17,4120.09,4067.75,589459644.0,1285847515136.0
2026-05-25,1,4152.57,4126.34,4153.88,4119.8,615930861.0,0.0
2026-05-26,1,4145.373,4137.3196,4150.2888,4104.4593,654777756.0,1461685377.7
2026-05-27,1,4093.7266,4138.8053,4153.5614,4077.616,660467399.0,1473449051.0
2026-05-28,1,4098.64,4080.3,4110.78,4055.83,621179950.0,1361325719552.0
2026-05-29,1,4068.57,4110.52,4112.96,4055.89,731597710.0,0.0
2026-06-01,1,4057.74,4067.16,4093.04,4045.69,676025806.0,1319801978880.0
2026-06-02,1,4075.1,4061.46,4089.57,4032.58,642244656.0,1280966131712.0
2026-06-03,1,4083.97,4068.34,4107.05,4059.91,668452583.0,1429755789312.0
2026-06-04,1,4057.78,4053.67,4080.72,4043.43,621194774.0,0.0
2026-06-05,1,4027.74,4044.83,4078.93,4015.06,662918577.0,1363887915008.0
2026-06-08,1,3959.34,3938.71,4007.49,3927.85,659293555.0,1267277234176.0
2026-06-09,1,4010.03,3977.54,4010.87,3955.91,576570090.0,1173088894976.0
2026-06-10,1,3993.23,3985.12,4006.31,3963.44,598694739.0,1227070111744.0
2026-06-11,1,3987.01,3979.71,3997.48,3958.44,568545244.0,1185554628608.0
2026-06-12,1,4031.51,4017.86,4060.27,4008.18,743131092.0,1537401552896.0
2026-06-15,1,4096.47,4053.58,4097.17,4051.07,678907811.0,1403586215936.0
2026-06-16,1,4091.89,4094.21,4103.93,4077.87,615668296.0,1369613008896.0
2026-06-17,1,4108.08,4074.29,4109.96,4073.73,608077413.0,1403145945088.0
2026-06-18,000001,4090.48,4094.23,4117.45,4080.29,658116068.0,1560474025984.0
2026-06-22,000001,4163.1,4093.95,4164.42,4070.17,743699355.0,1704000356352.0
2026-06-23,000001,4106.25,4153.59,4175.35,4085.59,709003913.0,1594542391296.0
2026-06-24,000001,4110.81,4090.1,4117.28,4075.49,644527518.0,1514193289216.0
2026-06-25,000001,4120.28,4103.48,4133.1,4093.01,670459917.0,1618996494336.0
2026-06-26,000001,4027.27,4098.69,4099.78,4007.86,660108666.0,1621195751424.0
